order_id,order_status,shipment_date,delivery_date,return_date,return_status
UK-629f9ed7,Delivered,2024-12-08,2023-05-30,,Not Returned
UK-da368174,In Transit,2024-06-17,2024-11-20,2025-03-18,Not Returned
UK-81b429ab,Shipped,2023-11-10,2022-04-24,,Returned
IN-55757f85,Shipped,2021-07-31,2025-01-04,2020-07-26,Not Returned
CA-8be0895a,Delivered,2024-05-28,2020-02-28,,Not Returned
CA-f9fc141d,Shipped,2021-09-15,2021-02-01,,Returned
AU-9efe17f0,In Transit,2022-10-19,2021-11-03,2020-11-06,Returned
AU-11a2d676,In Transit,2025-03-02,2024-10-01,,Returned
AU-d2568a33,Returned,2020-05-23,2020-10-18,,Not Returned
US-2ce45734,Delivered,2023-05-12,2021-06-19,,Returned
CA-5c9a3e30,Delivered,2021-07-15,2022-04-24,,Not Returned
UK-e6f43ddb,Delivered,2022-04-03,2024-07-13,,Not Returned
CA-9980a42a,Shipped,2025-01-28,2023-03-05,,Not Returned
CA-83ad4d7e,Delivered,2022-06-16,2024-07-23,,Not Returned
CA-1c551bf0,Delivered,2021-12-26,2022-04-26,,Not Returned
CA-a0f6e546,In Transit,2020-05-01,2021-02-09,,Not Returned
CA-34a7dac6,Shipped,2022-08-20,2022-04-04,2021-11-09,Returned
US-951d523c,Delivered,2021-03-17,2023-02-14,,Returned
IN-f9011e9c,Delivered,2024-03-27,2021-07-13,,Returned
US-6214beb6,Shipped,2025-02-13,2024-10-14,,Not Returned
CA-0fbc2a41,Shipped,2020-05-22,2020-03-05,,Not Returned
CA-eef73fee,Delivered,2022-07-12,2022-07-08,,Not Returned
UK-6ac4a367,Delivered,2021-10-23,2023-12-18,2024-10-23,Not Returned
UK-eb088bf7,Shipped,2024-12-30,2022-12-23,,Not Returned
UK-243eca85,In Transit,2021-10-07,2022-06-04,,Returned
UK-e7dfd7d3,Shipped,2023-10-05,2020-10-27,,Not Returned
AU-fc7f2504,Shipped,2023-01-13,2024-07-15,,Returned
AU-43aaa9ac,Shipped,2022-02-09,2022-02-24,,Returned
CA-b868b536,In Transit,2023-03-15,2024-09-11,,Not Returned
CA-54a6c76b,Delivered,2023-04-28,2020-04-23,2024-02-22,Returned
AU-bda412c9,Delivered,2023-03-08,2023-05-06,,Not Returned
AU-ca0583a4,Delivered,2021-12-13,2023-04-03,,Not Returned
AU-e3ad8afe,Delivered,2022-09-05,2024-09-05,,Not Returned
IN-834f332e,Returned,2024-04-17,2023-07-29,2023-09-23,Returned
UK-6be62183,Shipped,2025-02-08,2022-08-18,,Not Returned
CA-72c579fd,In Transit,2021-12-08,2022-02-09,,Not Returned
CA-1bb478bd,Returned,2024-09-05,2021-02-14,,Returned
CA-f97718f5,Returned,2024-01-24,2020-01-19,,Not Returned
US-8a9eb5be,Shipped,2022-03-08,2021-11-10,,Not Returned
CA-c1c61747,Returned,2020-02-25,2022-03-25,,Returned
CA-6cc394c9,Returned,2023-06-24,2022-12-02,,Not Returned
US-7c535291,Returned,2022-12-03,2022-09-07,,Returned
US-02eab367,In Transit,2020-01-10,2023-08-12,,Returned
US-558da7f6,Shipped,2024-07-11,2022-11-08,,Not Returned
IN-44964a95,Returned,2024-02-04,2022-09-15,,Not Returned
US-cb1f9715,Returned,2021-06-05,2023-06-22,,Not Returned
UK-2b56bf5e,Shipped,2023-07-23,2022-07-03,,Returned
UK-b163c578,Returned,2023-10-31,2021-10-01,,Returned
UK-f1036c12,In Transit,2022-12-29,2023-08-31,,Returned
UK-51910ab6,Delivered,2020-10-29,2020-05-30,,Not Returned
UK-2d347af3,Returned,2022-04-18,2022-02-16,,Not Returned
UK-c08104ba,Returned,2024-07-16,2022-05-02,,Returned
UK-c70af207,Delivered,2024-05-16,2023-09-19,,Returned
AU-6f4c5933,Returned,2023-10-20,2022-11-15,2024-10-12,Returned
AU-fba6a91b,Shipped,2023-02-23,2022-08-11,,Returned
AU-3d8d3368,In Transit,2022-08-17,2022-03-10,,Not Returned
US-0ca8ac61,Delivered,2024-05-05,2024-06-14,2023-08-05,Not Returned
US-2974ce84,Returned,2020-04-06,2021-12-05,,Returned
AU-4f1165ce,Returned,2023-10-01,2021-10-26,,Returned
AU-83eaca5d,Delivered,2020-09-26,2023-02-18,,Not Returned
AU-902bb48a,Shipped,2024-04-09,2024-01-30,,Returned
AU-e520bcda,In Transit,2022-12-30,2020-10-19,2023-01-08,Not Returned
AU-83ec0166,In Transit,2024-08-30,2023-03-31,,Returned
AU-8a3ed711,In Transit,2023-04-07,2023-08-19,,Returned
IN-072da2b5,In Transit,2024-10-03,2023-11-10,,Not Returned
IN-09447dcb,Returned,2025-02-27,2020-08-19,,Not Returned
IN-fbc44c3c,Delivered,2023-08-21,2021-12-04,,Returned
CA-ce8477b8,In Transit,2022-03-10,2024-11-14,,Returned
CA-8fab3a29,Delivered,2020-12-18,2022-05-23,,Returned
UK-8309f3b8,Shipped,2020-03-04,2021-03-23,,Returned
UK-d56a6c5c,Returned,2025-02-05,2021-06-14,,Returned
UK-6c9c4cd5,Delivered,2022-12-29,2022-03-06,2020-10-26,Returned
US-0488729e,In Transit,2021-09-14,2020-10-16,,Returned
CA-16796cfc,In Transit,2021-01-12,2023-07-20,,Returned
CA-28df45a4,Returned,2020-11-17,2023-02-27,,Returned
AU-ae3f45e4,In Transit,2020-03-16,2023-05-28,,Returned
UK-3fe28db1,Returned,2021-08-17,2020-11-04,,Returned
US-739fbfa9,Delivered,2023-01-29,2021-01-14,2022-07-28,Returned
US-949cd73c,Delivered,2024-10-19,2023-04-16,,Returned
AU-d01afbd6,Delivered,2024-11-16,2022-03-24,,Returned
AU-c664e3ec,In Transit,2021-08-09,2024-05-22,,Returned
AU-a9d8d2fa,Returned,2024-11-03,2021-09-18,,Not Returned
CA-ce85b307,Returned,2023-09-06,2021-01-31,,Returned
CA-f7b9ca72,Delivered,2023-12-27,2024-12-29,,Not Returned
US-ab00a512,In Transit,2022-12-09,2020-12-28,,Not Returned
US-6aac27b9,Shipped,2023-06-05,2023-04-15,,Not Returned
AU-43a0bee1,Delivered,2024-05-05,2022-09-25,,Not Returned
CA-2dd00ff1,Delivered,2024-01-20,2020-02-11,,Not Returned
UK-38d980f7,Delivered,2022-01-27,2023-07-26,,Not Returned
IN-24190c8b,Delivered,2020-07-27,2022-07-08,,Not Returned
IN-10978969,In Transit,2025-02-02,2023-07-20,,Returned
AU-f39c595f,Delivered,2021-09-02,2021-01-05,2021-10-12,Returned
UK-7f250478,Returned,2020-10-12,2023-06-17,,Not Returned
UK-8c1eb11f,Delivered,2023-08-20,2023-06-28,,Returned
CA-500148e3,In Transit,2021-07-14,2021-09-12,,Returned
IN-ce028bda,Shipped,2022-06-06,2024-05-26,,Returned
IN-0b1316aa,Delivered,2020-08-05,2022-10-21,,Returned
IN-b9d6aa75,Returned,2023-03-25,2023-10-22,,Not Returned
UK-0af1b183,Shipped,2020-06-02,2024-10-05,,Not Returned
UK-0e58621a,Returned,2020-04-23,2021-01-22,,Returned
UK-d005eff0,Shipped,2023-09-08,2020-10-12,,Returned
AU-83b640bf,Delivered,2025-01-07,2022-09-11,2020-08-25,Not Returned
AU-504ffecd,In Transit,2024-04-01,2021-05-24,,Returned
AU-5f4f9f3c,Shipped,2023-04-14,2021-09-17,2024-01-23,Not Returned
CA-0b48d3cc,Returned,2022-01-29,2020-07-06,,Returned
CA-a87a08c0,In Transit,2023-07-29,2022-04-03,,Returned
CA-4227209b,Delivered,2022-04-13,2020-05-07,,Returned
US-a2c8cddc,In Transit,2022-06-14,2024-01-24,,Returned
US-05f7d21e,Delivered,2022-02-21,2024-09-08,2020-11-20,Returned
US-84fa8c2c,Returned,2023-12-21,2025-01-02,,Returned
AU-63227777,Delivered,2022-07-20,2023-11-06,,Not Returned
AU-6c84b21f,Delivered,2020-09-09,2022-12-30,,Returned
UK-991edb70,Returned,2023-03-29,2025-01-19,,Returned
UK-650dd4c1,Shipped,2021-06-14,2021-10-28,,Returned
CA-9892ca71,Delivered,2021-02-08,2020-04-26,,Returned
IN-4990d767,In Transit,2020-04-14,2023-03-27,2023-05-07,Not Returned
US-8ee53971,In Transit,2021-08-09,2020-05-29,,Returned
US-d716407f,Delivered,2022-08-19,2023-04-13,,Not Returned
US-d2a6d2e7,Returned,2023-07-10,2024-01-09,,Returned
IN-a42702c5,Shipped,2020-10-06,2022-03-26,,Returned
IN-1c96b7a9,Shipped,2020-10-27,2021-09-27,,Not Returned
IN-f865e816,Returned,2024-07-02,2025-01-06,,Returned
AU-ed2edd56,Returned,2023-01-29,2022-08-24,,Not Returned
IN-7da60d40,Returned,2024-03-27,2022-07-26,,Returned
IN-4b6e7b49,Shipped,2024-12-07,2024-11-21,,Returned
CA-e93fd0e8,Returned,2024-09-27,2021-03-01,,Returned
CA-ee0f63d5,Delivered,2020-10-12,2020-11-21,2022-08-11,Returned
IN-96d0a07c,Shipped,2022-12-15,2023-02-16,,Not Returned
CA-0efc22f6,Returned,2021-11-17,2023-04-06,,Returned
CA-2c314f6d,Shipped,2021-01-27,2021-01-02,,Not Returned
CA-2328c808,In Transit,2022-04-01,2020-05-16,,Not Returned
CA-5e807ecd,In Transit,2024-05-14,2020-05-29,,Not Returned
CA-02c19d96,Returned,2023-05-07,2020-08-30,2023-04-12,Returned
AU-658b6593,Shipped,2021-04-23,2022-12-01,,Not Returned
AU-03d50c5c,In Transit,2023-06-27,2020-11-30,2020-02-21,Not Returned
UK-79146596,In Transit,2023-07-08,2020-02-11,,Not Returned
IN-85557257,In Transit,2021-04-12,2022-05-10,,Returned
IN-f1b181df,Returned,2020-12-28,2022-03-18,,Returned
US-5188338c,Returned,2021-07-08,2023-01-23,2025-01-17,Returned
US-5e28768d,In Transit,2023-05-17,2022-03-05,,Returned
US-22aff8f4,Delivered,2024-06-19,2021-10-05,,Returned
US-e579de5c,Shipped,2020-07-20,2024-10-03,,Not Returned
US-920f55b4,Delivered,2023-05-13,2022-06-19,,Returned
US-9beeb380,Delivered,2022-04-16,2023-01-16,,Not Returned
US-78271744,Delivered,2023-10-24,2022-02-20,,Not Returned
US-0e31244a,Returned,2023-09-07,2021-10-26,,Returned
IN-38dd3c4f,Delivered,2023-08-03,2021-01-28,2023-10-29,Not Returned
IN-f593e072,In Transit,2020-12-04,2021-07-19,,Not Returned
AU-4ef43353,Delivered,2021-04-01,2023-10-11,,Not Returned
AU-f554d0af,In Transit,2021-10-25,2023-02-21,,Returned
AU-4a3b9568,Returned,2021-07-23,2022-07-08,,Not Returned
CA-4660f3a7,Shipped,2022-10-10,2021-12-20,,Returned
US-85af9f21,Shipped,2023-12-18,2022-03-05,,Returned
UK-b6c6bfd0,Delivered,2020-03-12,2022-08-18,,Returned
UK-f285e291,In Transit,2020-07-19,2024-07-18,,Returned
US-0e88d53f,Delivered,2024-04-06,2021-10-14,,Not Returned
CA-955b0b90,Returned,2021-07-02,2024-03-23,2023-08-08,Not Returned
CA-5c49409c,Returned,2020-11-22,2020-10-10,,Not Returned
CA-68858f44,Delivered,2024-07-12,2023-01-02,,Not Returned
US-67599a0c,Delivered,2020-03-31,2022-12-12,,Not Returned
CA-7ef06de6,Shipped,2025-01-23,2024-07-18,,Returned
US-7967cca5,Returned,2021-11-18,2020-10-14,,Returned
US-21242da4,Shipped,2022-11-14,2020-12-27,,Returned
US-0afb6eaa,In Transit,2020-04-24,2023-09-16,,Not Returned
US-98899065,In Transit,2021-03-24,2023-11-29,,Not Returned
US-cb23c392,Shipped,2023-01-08,2020-10-23,,Not Returned
CA-69621a4b,Delivered,2022-06-12,2024-08-10,,Returned
CA-e658d145,Shipped,2023-06-19,2025-03-15,,Not Returned
UK-87a92df6,In Transit,2020-09-19,2022-05-03,,Not Returned
IN-45c06b34,Shipped,2024-11-20,2021-03-01,,Returned
IN-6aafbc05,Delivered,2020-08-23,2021-12-21,,Not Returned
IN-e081e1ee,Returned,2023-09-13,2022-10-25,,Not Returned
IN-86f7c549,Delivered,2020-03-23,2021-12-22,,Not Returned
AU-8bf6c9d5,Shipped,2024-01-30,2024-03-29,,Not Returned
AU-f644ae2d,Returned,2025-01-03,2021-11-24,,Returned
CA-6c27ef7c,Shipped,2020-05-03,2021-07-27,,Not Returned
CA-f164f686,Returned,2024-05-19,2022-09-21,,Returned
US-7fb7e1f2,Returned,2024-12-14,2024-06-30,,Returned
US-c40022fd,Shipped,2021-04-15,2022-03-26,,Not Returned
CA-69d65752,Delivered,2023-01-03,2022-04-20,,Not Returned
CA-a5ab1857,In Transit,2020-06-07,2023-03-21,,Returned
CA-15b8691a,Delivered,2022-08-28,2021-08-02,,Not Returned
IN-57de887f,Delivered,2024-06-12,2020-11-13,,Not Returned
IN-2214f82a,In Transit,2021-06-19,2023-12-25,,Returned
IN-e5d73e0e,Returned,2022-02-19,2022-05-21,,Not Returned
UK-f1db966f,Returned,2024-02-04,2023-12-16,,Returned
UK-8c37fb85,Delivered,2022-05-27,2022-08-24,,Not Returned
UK-035d8cb1,In Transit,2022-11-11,2025-03-07,,Returned
UK-18af6624,Shipped,2023-08-09,2022-02-12,,Not Returned
UK-6e4859cd,Shipped,2024-06-19,2023-09-08,,Returned
UK-92e9057e,Shipped,2022-05-05,2023-02-13,,Returned
US-97df57c4,Delivered,2022-05-09,2021-07-02,,Returned
US-ff7b7c53,In Transit,2023-03-25,2022-03-02,,Not Returned
US-1c097395,Returned,2020-04-26,2024-09-30,,Returned
US-1588ab13,Returned,2020-04-26,2024-10-14,2023-02-20,Returned
US-8961b3d4,Delivered,2022-04-04,2020-06-11,,Returned
US-6cd068f7,In Transit,2023-06-30,2024-02-15,,Returned
IN-12217f10,Returned,2023-09-15,2022-07-15,,Returned
IN-30f29c0e,Returned,2024-01-05,2023-12-31,,Returned
US-c1e5ffbe,In Transit,2021-03-22,2021-07-14,,Not Returned
US-33b5db6c,Shipped,2020-06-28,2021-10-21,,Not Returned
US-5d18ddc3,Returned,2020-10-23,2024-03-22,,Returned
UK-dc15ec4b,In Transit,2022-07-21,2023-05-10,,Not Returned
UK-c552abaf,Delivered,2021-11-28,2021-06-07,,Not Returned
UK-aae66ceb,Delivered,2020-07-24,2023-11-14,,Returned
UK-729eab01,In Transit,2020-10-13,2023-06-07,,Not Returned
AU-966102e3,Returned,2023-05-22,2024-01-15,,Returned
AU-6abf0cae,In Transit,2025-02-09,2022-11-20,,Not Returned
AU-5e2f4a4f,Shipped,2023-03-12,2020-10-12,,Not Returned
US-3f85b750,Delivered,2020-01-23,2021-09-03,2022-11-22,Not Returned
US-8f0708ae,Delivered,2023-02-13,2022-03-31,,Returned
UK-a58074ba,In Transit,2023-06-09,2024-08-18,,Not Returned
CA-fdc745c0,Delivered,2022-09-21,2021-06-22,,Returned
AU-49aec219,Returned,2022-03-05,2021-07-18,,Not Returned
AU-b8089677,Returned,2024-07-09,2023-05-25,,Returned
AU-45e88471,Returned,2020-08-23,2024-05-23,2022-03-13,Not Returned
AU-b357decf,Delivered,2021-11-19,2021-11-24,,Returned
AU-f5bc13aa,Returned,2021-07-15,2020-07-26,,Not Returned
AU-d9ccb281,In Transit,2021-08-05,2020-11-14,,Returned
AU-607b16ea,Returned,2024-12-08,2023-02-13,,Returned
UK-04870f8c,Returned,2022-10-01,2024-09-07,,Returned
IN-ff57c5f0,In Transit,2024-03-17,2022-04-16,,Not Returned
UK-9ff12c52,Delivered,2024-12-17,2023-12-10,2022-05-07,Not Returned
UK-9a1c1bdf,Shipped,2020-11-26,2020-11-24,,Not Returned
IN-5f0b8ec4,Shipped,2024-10-02,2024-12-26,,Not Returned
IN-6720b9b5,Shipped,2021-02-11,2023-06-04,,Not Returned
IN-312c347a,In Transit,2023-01-06,2020-09-13,,Returned
UK-864c8d68,Shipped,2021-07-26,2022-04-09,,Not Returned
UK-addf8ea3,In Transit,2024-03-12,2023-12-27,,Returned
IN-b6b631bf,Shipped,2020-10-24,2023-06-02,,Not Returned
IN-afe45f92,In Transit,2023-10-20,2021-08-11,,Not Returned
UK-c6af5381,Delivered,2022-01-09,2024-11-09,,Returned
IN-017838cd,Returned,2021-05-19,2023-04-01,,Not Returned
IN-a0b99526,Delivered,2024-03-04,2023-11-06,,Not Returned
IN-e41ed650,Returned,2021-06-13,2023-10-07,,Returned
IN-99545d07,Returned,2023-07-20,2021-11-29,,Returned
US-5240f1e3,Returned,2022-04-05,2022-09-22,2020-05-02,Not Returned
US-b50abaf0,Shipped,2024-09-06,2024-02-26,,Returned
US-eb158908,Shipped,2022-11-02,2020-09-03,,Not Returned
CA-753174bd,Returned,2023-03-31,2020-10-25,,Returned
CA-811dee48,Delivered,2020-04-15,2023-07-04,,Not Returned
CA-78c58d06,In Transit,2021-08-25,2021-12-26,,Returned
IN-04d71914,Shipped,2020-12-09,2022-09-03,,Returned
IN-d67df0f3,Shipped,2020-03-08,2024-11-24,,Returned
UK-e41b9b6f,Shipped,2020-01-03,2025-02-02,,Returned
UK-09df55e2,In Transit,2020-01-11,2022-12-08,2022-04-04,Not Returned
UK-115f6260,Returned,2022-05-10,2023-07-25,,Not Returned
IN-6f4b922f,Delivered,2024-09-16,2020-01-07,,Returned
IN-75666cc5,Shipped,2023-05-10,2022-06-02,,Returned
IN-954b21fd,Returned,2022-04-24,2020-06-15,,Returned
CA-98114466,Returned,2022-11-04,2023-07-25,,Returned
CA-b25126e7,Delivered,2023-02-25,2020-10-03,,Returned
IN-e21d700b,Shipped,2025-01-23,2020-03-31,,Not Returned
IN-81843da5,Returned,2020-06-30,2020-02-24,,Not Returned
IN-788f7f19,Delivered,2020-02-02,2023-07-02,2021-04-16,Returned
CA-f490616c,Returned,2023-01-17,2024-12-07,,Returned
AU-d1c16f59,Shipped,2020-12-06,2024-10-11,,Not Returned
AU-cd6f9f3a,In Transit,2020-02-19,2020-11-18,,Not Returned
AU-bf60546f,In Transit,2022-08-21,2022-01-26,,Not Returned
US-33e5a286,Delivered,2023-07-26,2022-06-02,,Not Returned
US-881bd42a,Returned,2023-07-15,2023-04-09,,Not Returned
CA-d661d756,Shipped,2022-07-28,2025-01-24,,Not Returned
CA-b9423637,Shipped,2023-10-28,2022-12-30,,Returned
AU-cc2723e4,Delivered,2024-10-15,2022-01-11,,Not Returned
AU-ebf8925d,Returned,2021-09-09,2021-03-13,,Returned
AU-acbbe3ce,In Transit,2020-08-28,2020-10-01,,Returned
CA-d4362483,In Transit,2021-02-07,2021-10-17,,Not Returned
CA-90c5234a,In Transit,2020-03-27,2024-08-15,2021-08-19,Not Returned
CA-0eb93083,Delivered,2023-08-14,2023-04-23,,Not Returned
AU-cc16b05e,Shipped,2023-05-27,2023-08-13,,Returned
UK-355df6d4,Delivered,2022-09-15,2024-09-22,2024-12-28,Returned
UK-69e7a2a5,Shipped,2023-08-12,2024-09-05,,Not Returned
UK-1de4b43a,In Transit,2022-02-25,2021-05-25,,Not Returned
UK-ba67f377,In Transit,2024-06-26,2024-09-12,,Returned
AU-db682562,Returned,2023-07-28,2025-02-18,,Not Returned
AU-4b03ad5d,Shipped,2024-01-17,2022-11-24,,Returned
AU-41ef9efc,Returned,2023-09-26,2020-12-23,,Returned
US-ba1f19e0,Returned,2024-05-04,2020-08-23,,Not Returned
US-ee106a10,Delivered,2024-11-11,2024-10-10,,Not Returned
US-3978deee,Returned,2025-02-12,2022-02-27,,Returned
UK-e6a1c93e,Delivered,2023-09-12,2022-03-31,,Returned
UK-79c9a528,Shipped,2021-08-13,2021-08-02,,Returned
US-d272ee26,Shipped,2024-10-28,2023-12-09,,Not Returned
US-23413eab,Shipped,2022-08-05,2022-02-25,,Not Returned
CA-a415b7d0,In Transit,2024-05-21,2020-10-16,2023-11-11,Returned
CA-776b0ce3,Delivered,2021-02-06,2022-04-19,,Not Returned
CA-9630b706,Returned,2021-05-25,2023-06-13,,Returned
CA-9c0c933f,Shipped,2022-11-03,2023-01-02,,Not Returned
CA-95afceea,Returned,2020-07-17,2025-03-09,,Returned
CA-0b31ee87,Returned,2024-01-27,2023-03-22,,Not Returned
AU-11321aef,In Transit,2022-09-12,2024-05-23,,Not Returned
AU-8e5b1f06,In Transit,2024-06-07,2024-12-13,,Not Returned
UK-ee4ab0ae,In Transit,2023-09-07,2024-02-29,,Returned
UK-f32ee4ec,Delivered,2024-11-25,2023-06-26,,Not Returned
UK-360e9e24,Delivered,2024-04-06,2024-01-15,,Returned
US-cc15bfd4,Delivered,2021-09-24,2020-02-22,,Not Returned
US-92df8cb3,Returned,2022-02-03,2022-09-01,2020-11-28,Not Returned
UK-17f7261c,In Transit,2020-01-10,2020-11-23,,Not Returned
UK-248648d6,Delivered,2022-06-14,2023-01-24,,Not Returned
CA-76475b08,In Transit,2020-03-24,2020-05-28,,Returned
AU-10de2f63,Returned,2022-09-24,2022-11-12,,Not Returned
AU-79d52a62,Delivered,2021-12-10,2020-03-26,,Returned
AU-8c8ea7e4,In Transit,2023-11-16,2022-04-29,,Not Returned
UK-c095717b,Delivered,2024-07-18,2023-04-27,,Not Returned
UK-72e34b13,In Transit,2021-12-25,2021-06-05,,Returned
UK-1d39fc9a,Shipped,2021-02-15,2022-02-19,,Returned
US-8e4e0232,Delivered,2022-03-21,2024-07-21,,Not Returned
UK-a9b05057,Delivered,2020-09-02,2022-09-30,,Not Returned
US-ff6feeda,In Transit,2024-02-25,2021-02-02,2022-10-26,Returned
CA-1cbb4437,Returned,2022-11-30,2020-04-08,2021-05-16,Returned
CA-23d86446,In Transit,2024-10-15,2021-04-22,,Returned
CA-e697799e,Returned,2024-01-12,2020-02-06,,Returned
US-852ca67a,Shipped,2021-01-17,2021-06-29,,Not Returned
US-ea663339,Returned,2024-06-19,2022-12-15,2024-07-20,Not Returned
IN-44f2752f,In Transit,2022-03-10,2020-02-25,,Returned
CA-06e128bb,In Transit,2021-09-29,2022-08-25,,Not Returned
CA-77a6ea68,Delivered,2021-07-01,2021-04-04,,Not Returned
US-9f341a71,Returned,2020-12-19,2025-01-30,,Not Returned
AU-9f601268,In Transit,2023-06-30,2023-06-30,,Not Returned
IN-56dfb2f1,Returned,2020-11-05,2020-10-08,,Not Returned
UK-6afe50c5,In Transit,2023-02-10,2024-12-30,,Not Returned
UK-b8f03374,Returned,2025-03-14,2024-11-16,,Returned
UK-07a19922,Returned,2023-12-05,2024-06-17,,Not Returned
UK-c30b22bc,In Transit,2022-09-23,2024-03-18,,Not Returned
UK-efa0474d,In Transit,2022-12-03,2021-11-14,,Returned
US-1d0ed78c,Returned,2023-01-05,2022-12-23,,Returned
UK-92e5a850,In Transit,2024-09-24,2020-07-10,,Not Returned
UK-09cb881b,In Transit,2023-11-22,2023-10-10,,Returned
UK-7e239ce6,Shipped,2022-08-28,2021-08-24,,Returned
UK-2046e926,Returned,2023-08-14,2024-01-09,,Returned
AU-1f3669c3,Shipped,2020-02-09,2025-03-13,,Not Returned
US-c662cbb5,Shipped,2023-10-15,2021-03-28,2024-02-24,Returned
US-f6f553c1,Shipped,2021-06-03,2024-07-26,,Returned
US-a54f9f95,Shipped,2022-05-02,2023-04-29,2024-05-17,Returned
US-a9f2148c,Returned,2021-09-30,2023-03-22,,Returned
US-1ad57d8b,Delivered,2024-12-28,2022-03-25,,Returned
AU-447e3117,Returned,2020-03-02,2022-08-20,,Not Returned
CA-575855ad,Returned,2024-10-16,2023-07-02,,Not Returned
CA-557c238a,Returned,2023-07-19,2021-02-18,,Returned
CA-3bc27859,Delivered,2020-02-29,2024-06-29,,Not Returned
CA-feb5c42f,Returned,2024-07-20,2020-02-18,,Returned
CA-413b40d7,Returned,2023-01-17,2020-01-21,,Not Returned
CA-065af456,Delivered,2020-07-27,2024-09-20,,Not Returned
IN-8dd84106,Shipped,2022-06-28,2024-06-27,,Returned
IN-92518f9e,Delivered,2024-05-09,2024-03-07,,Returned
IN-38e61348,In Transit,2020-11-18,2023-10-05,,Returned
CA-1372d967,In Transit,2020-06-13,2023-02-11,,Returned
CA-e1ed23d0,Returned,2024-04-30,2021-10-07,,Returned
IN-1dc1ade5,Delivered,2021-11-06,2020-07-04,,Not Returned
IN-74a5e3f0,In Transit,2021-10-05,2022-12-08,,Not Returned
IN-24c7aa30,Shipped,2021-08-30,2020-12-06,,Not Returned
US-6aaba2e0,In Transit,2020-06-17,2022-09-25,,Returned
US-6126a359,Returned,2021-06-14,2022-06-17,,Returned
US-a7036ff8,Returned,2020-05-20,2024-02-16,,Not Returned
AU-46c4b24d,Returned,2022-06-19,2021-11-30,,Returned
IN-05051d33,Returned,2020-09-03,2022-06-01,2020-10-04,Returned
US-a72704d2,In Transit,2022-07-05,2024-01-12,,Not Returned
US-10036765,Delivered,2020-01-07,2020-05-15,,Not Returned
CA-5fc0178b,Delivered,2021-12-28,2021-07-30,,Returned
CA-49a54104,In Transit,2023-04-16,2023-06-04,,Returned
CA-95272025,In Transit,2020-10-13,2025-01-03,,Returned
CA-ac9c1eff,In Transit,2021-05-17,2021-12-20,,Not Returned
CA-499211c5,Returned,2021-05-13,2020-03-31,2024-06-18,Returned
IN-ca19e960,Delivered,2023-10-29,2024-08-27,,Not Returned
AU-8fc484a8,Returned,2020-05-18,2021-03-20,,Returned
AU-297e1e61,Delivered,2023-03-05,2022-07-14,,Not Returned
AU-2cdaef41,Delivered,2025-02-02,2023-06-12,,Returned
AU-87933472,Shipped,2023-12-06,2023-11-17,2020-03-21,Returned
AU-9ad3aad3,Shipped,2021-10-18,2020-08-07,,Not Returned
IN-9f399569,In Transit,2023-01-03,2024-03-03,,Returned
IN-bdbed0ee,Shipped,2024-08-07,2021-08-22,,Not Returned
IN-e2d69bcf,In Transit,2023-08-31,2021-10-12,,Returned
UK-67798318,In Transit,2020-09-08,2021-08-06,,Returned
UK-abc77eb6,In Transit,2020-12-18,2024-07-09,,Returned
AU-eb44261d,Returned,2023-09-06,2020-10-11,,Not Returned
AU-c560803a,Shipped,2022-02-11,2021-03-21,,Not Returned
AU-c5cba6ad,Shipped,2021-02-09,2023-10-08,,Returned
AU-9f845d4a,In Transit,2023-02-03,2022-06-12,,Returned
AU-47c4ec73,In Transit,2024-05-28,2021-11-20,,Returned
